0.0, rgb
2.65185546875, pose
3.96533203125, pose
4.52587890625, force
6.60302734375, pose
11.09716796875, force
12.16845703125, pose
13.904052734375, pose
17.37744140625, pose
17.823486328125, force
20.75634765625, pose
24.41162109375, rgb
25.18310546875, force
25.293212890625, pose
25.34228515625, pose
25.716552734375, pose
31.042236328125, force
32.894287109375, pose
36.313232421875, pose
37.791259765625, force
39.66552734375, pose
40.94189453125, pose
43.011962890625, pose
44.567626953125, force
46.984375, pose
49.06201171875, pose
50.023681640625, pose
51.197021484375, force
51.467529296875, pose
53.92626953125, pose
55.578125, pose
56.468017578125, pose
57.818603515625, force
62.52197265625, rgb
63.072265625, pose
64.52978515625, force
71.031494140625, force
77.652587890625, force
83.9150390625, rgb
84.4638671875, force
90.990966796875, force
97.629638671875, force
101.983642578125, pose
104.3828125, force
111.310791015625, force
116.893310546875, pose
117.77099609375, force
117.84033203125, pose
123.600341796875, rgb
124.509765625, pose
124.663818359375, pose
124.8076171875, force
127.84423828125, pose
128.97216796875, pose
131.03076171875, force
132.285400390625, pose
133.44189453125, pose
134.446044921875, pose
135.94677734375, pose
137.756103515625, force
139.06591796875, pose
140.29052734375, pose
142.239501953125, pose
144.75048828125, force
147.753662109375, pose
151.236572265625, force
156.0673828125, pose
158.49951171875, rgb
159.45361328125, force
161.350830078125, pose
164.488525390625, force
164.755615234375, pose
166.311767578125, pose
167.240966796875, pose
169.542724609375, pose
171.009033203125, pose
171.07421875, force
173.087646484375, pose
175.149658203125, pose
177.22509765625, pose
177.940185546875, force
179.4697265625, pose
181.355712890625, pose
183.6357421875, pose
184.59130859375, force
186.12548828125, pose
189.300048828125, pose
190.7734375, pose
191.23828125, force
192.70849609375, pose
197.9990234375, force
203.489013671875, rgb
205.053466796875, force
205.33935546875, pose
205.4873046875, pose
205.7890625, pose
207.29150390625, pose
209.161865234375, pose
211.229248046875, force
212.0107421875, pose
213.585693359375, pose
215.346923828125, pose
217.461669921875, pose
218.05224609375, force
219.189453125, pose
221.347412109375, pose
223.50634765625, rgb
224.360595703125, force
225.451171875, pose
230.980712890625, force
236.982666015625, pose
237.8408203125, force
242.216796875, pose
244.614990234375, force
248.0126953125, pose
248.957763671875, pose
251.349365234375, force
251.523193359375, pose
254.378173828125, pose
257.256591796875, pose
257.900146484375, force
264.762939453125, force
267.894775390625, rgb
271.174072265625, force
272.205322265625, pose
272.71923828125, pose
274.12646484375, pose
277.83056640625, force
280.054443359375, pose
280.56494140625, pose
284.306884765625, pose
284.5439453125, force
286.9658203125, pose
289.66650390625, pose
292.747802734375, rgb
293.767578125, force
294.0537109375, pose
297.728515625, force
298.0341796875, pose
301.33349609375, pose
303.90185546875, pose
304.357421875, force
307.36376953125, pose
309.954833984375, pose
310.41552734375, pose
311.197265625, force
313.223388671875, pose
313.98193359375, pose
315.068115234375, pose
316.667724609375, pose
317.9453125, force
318.535888671875, pose
321.26318359375, pose
324.653076171875, force
324.7666015625, pose
331.267578125, force
332.683349609375, rgb
333.248046875, pose
337.907470703125, force
337.9638671875, pose
339.410888671875, pose
340.327392578125, pose
343.26904296875, pose
344.501708984375, force
345.1025390625, pose
346.690185546875, pose
351.250732421875, force
351.412841796875, pose
352.56884765625, pose
355.07568359375, rgb
355.675048828125, pose
357.3671875, pose
357.834228515625, force
357.884033203125, pose
360.4765625, pose
361.864501953125, pose
364.411865234375, force
364.488037109375, pose
367.55078125, pose
368.529296875, pose
371.17236328125, force
373.581787109375, pose
375.99462890625, pose
376.267333984375, pose
377.3369140625, pose
377.97802734375, force
380.607421875, pose
381.62451171875, pose
383.969970703125, pose
384.755859375, force
385.7109375, pose
388.40966796875, pose
389.19580078125, pose
391.279052734375, force
395.88427734375, pose
398.646484375, rgb
399.5693359375, pose
399.7802734375, pose
399.9521484375, force
401.539794921875, pose
402.146240234375, pose
403.9091796875, pose
404.514892578125, force
405.375732421875, pose
407.333984375, pose
409.3271484375, pose
411.236572265625, force
412.383544921875, pose
413.232177734375, pose
414.130615234375, pose
417.65380859375, pose
417.965576171875, force
418.214111328125, pose
420.330078125, pose
421.431640625, pose
423.854248046875, pose
424.488525390625, force
425.6494140625, pose
426.33935546875, pose
428.603759765625, rgb
429.313232421875, pose
431.317626953125, force
431.54052734375, pose
434.489990234375, pose
435.83935546875, pose
437.27294921875, pose
437.95751953125, force
439.398681640625, pose
441.847900390625, pose
443.818115234375, pose
444.578125, force
445.83154296875, pose
446.861328125, pose
448.175048828125, pose
450.205078125, pose
451.011474609375, pose
451.302734375, force
453.716552734375, pose
456.041015625, pose
